date,year,doy,latitude,longitude,LST,pixel_id,x,y
2022-12-07,2022,341,-2.97693759539183,-54.95866071714888,298.50113,726893_9670745,726893.5363131408,9670745.99953645
2022-12-07,2022,341,-2.9769005971808755,-54.93887610609734,298.40363,729093_9670745,729093.5363131408,9670745.99953645
2022-12-07,2022,341,-2.976825532071386,-54.89930763090582,298.8129,733493_9670745,733493.5363131408,9670745.99953645
2022-12-07,2022,341,-2.9767874652175994,-54.8795237715217,298.23325,735693_9670745,735693.5363131408,9670745.99953645
2022-12-07,2022,341,-2.9621424776118,-55.077399425767695,301.7052,713693_9672405,713693.5363131408,9672405.99953645
2022-12-07,2022,341,-2.9621077933301105,-55.05761364238523,300.7729,715893_9672405,715893.5363131408,9672405.99953645
2022-12-07,2022,341,-2.9620727544823744,-55.0378280928938,300.0548,718093_9672405,718093.5363131408,9672405.99953645
2022-12-07,2022,341,-2.9620373610894815,-55.01804277967212,299.0969,720293_9672405,720293.5363131408,9672405.99953645
2022-12-07,2022,341,-2.9620016131725326,-54.99825770509879,298.6855,722493_9672405,722493.5363131408,9672405.99953645
2022-12-07,2022,341,-2.9619655107528424,-54.978472871552235,298.55954,724693_9672405,724693.5363131408,9672405.99953645
2022-12-07,2022,341,-2.961929053851932,-54.958688281410765,298.19183,726893_9672405,726893.5363131408,9672405.99953645
2022-12-07,2022,341,-2.961892242491537,-54.93890393705252,298.3534,729093_9672405,729093.5363131408,9672405.99953645
2022-12-07,2022,341,-2.9618175564802804,-54.89933599519757,298.33014,733493_9672405,733493.5363131408,9672405.99953645
2022-12-07,2022,341,-2.94709834022133,-55.05763973977368,301.39496,715893_9674065,715893.5363131408,9674065.99953645
2022-12-07,2022,341,-2.947063479222545,-55.03785445570194,300.24323,718093_9674065,718093.5363131408,9674065.99953645
2022-12-07,2022,341,-2.9470282654781808,-55.01806940788422,299.48242,720293_9674065,720293.5363131408,9674065.99953645
2022-12-07,2022,341,-2.9469926990092303,-54.998284598698945,299.05032,722493_9674065,722493.5363131408,9674065.99953645
2022-12-07,2022,341,-2.9469567798368987,-54.978500030524394,298.5928,724693_9674065,724693.5363131408,9674065.99953645
2022-12-07,2022,341,-2.9469205079825995,-54.958715705738705,298.31738,726893_9674065,726893.5363131408,9674065.99953645
2022-12-07,2022,341,-2.9468838834679554,-54.938931626719864,298.23242,729093_9674065,729093.5363131408,9674065.99953645
2022-12-07,2022,341,-2.9467338592457377,-54.85979781586763,296.6326,737893_9674065,737893.5363131408,9674065.99953645
2022-12-07,2022,341,-2.9466567317501693,-54.8202324468594,294.22086,742293_9674065,742293.5363131408,9674065.99953645
2022-12-07,2022,341,-2.9320888828282197,-55.05766570400773,301.0826,715893_9675725,715893.5363131408,9675725.99953645
2022-12-07,2022,341,-2.932054199673832,-55.03788068400149,300.41702,718093_9675725,718093.5363131408,9675725.99953645
2022-12-07,2022,341,-2.9320191655733954,-55.0180959002336,299.7302,720293_9675725,720293.5363131408,9675725.99953645
2022-12-07,2022,341,-2.9319837805477964,-54.99831135508233,299.20462,722493_9675725,722493.5363131408,9675725.99953645
2022-12-07,2022,341,-2.9319480446181316,-54.97852705092581,298.60013,724693_9675725,724693.5363131408,9675725.99953645
2022-12-07,2022,341,-2.9319119578057045,-54.95874299014202,298.37997,726893_9675725,726893.5363131408,9675725.99953645
2022-12-07,2022,341,-2.931875520132028,-54.938959175108785,298.20007,729093_9675725,729093.5363131408,9675725.99953645
2022-12-07,2022,341,-2.931726261262377,-54.859826420032924,297.9701,737893_9675725,737893.5363131408,9675725.99953645
2022-12-07,2022,341,-2.9173428919874005,-55.215977812055435,298.5238,698293_9677385,698293.5363131408,9677385.99953645
2022-12-07,2022,341,-2.917079421172534,-55.05769153509623,301.00516,715893_9677385,715893.5363131408,9677385.99953645
2022-12-07,2022,341,-2.917044915858012,-55.03790677780135,300.46658,718093_9677385,718093.5363131408,9677385.99953645
2022-12-07,2022,341,-2.917010061396926,-55.01812225672925,300.05862,720293_9677385,720293.5363131408,9677385.99953645
2022-12-07,2022,341,-2.916974857810056,-54.998337974258035,299.02228,722493_9677385,722493.5363131408,9677385.99953645
2022-12-07,2022,341,-2.91693930511839,-54.978553932765664,298.31036,724693_9677385,724693.5363131408,9677385.99953645
2022-12-07,2022,341,-2.9169034033431216,-54.95877013462998,298.4776,726893_9677385,726893.5363131408,9677385.99953645
2022-12-07,2022,341,-2.9168671525056515,-54.938986582228644,298.04327,729093_9677385,729093.5363131408,9677385.99953645
2022-12-07,2022,341,-2.9023320682004052,-55.2160014186091,297.2641,698293_9679045,698293.5363131408,9679045.99953645
2022-12-07,2022,341,-2.9020699552760276,-55.057717233047946,301.25644,715893_9679045,715893.5363131408,9679045.99953645
2022-12-07,2022,341,-2.902035627796863,-55.03793273711041,300.78345,718093_9679045,718093.5363131408,9679045.99953645
2022-12-07,2022,341,-2.902000952970575,-55.018148477380144,299.96384,720293_9679045,720293.5363131408,9679045.99953645
2022-12-07,2022,341,-2.9019659308178354,-54.99836445623511,298.24005,722493_9679045,722493.5363131408,9679045.99953645
2022-12-07,2022,341,-2.9019305613595234,-54.97858067605311,295.92902,724693_9679045,724693.5363131408,9679045.99953645
2022-12-07,2022,341,-2.9018948446167228,-54.95879713921182,297.22824,726893_9679045,726893.5363131408,9679045.99953645
2022-12-07,2022,341,-2.9018587806107257,-54.939013848088756,298.2807,729093_9679045,729093.5363131408,9679045.99953645
2022-12-07,2022,341,-2.9018223693630305,-54.9192308050613,298.87207,731293_9679045,731293.5363131408,9679045.99953645
2022-12-07,2022,341,-2.887321240228593,-55.216024902869094,296.3774,698293_9680705,698293.5363131408,9680705.99953645
2022-12-07,2022,341,-2.8872898556778037,-55.19623886301771,301.98056,700493_9680705,700493.5363131408,9680705.99953645
2022-12-07,2022,341,-2.8870604851604575,-55.05774279787162,300.881,715893_9680705,715893.5363131408,9680705.99953645
2022-12-07,2022,341,-2.887026335512166,-55.03795856193748,300.46442,718093_9680705,718093.5363131408,9680705.99953645
2022-12-07,2022,341,-2.886991840316145,-55.01817456219519,299.21527,720293_9680705,720293.5363131408,9680705.99953645
2022-12-07,2022,341,-2.886956999592961,-54.998390801022545,294.63385,722493_9680705,722493.5363131408,9680705.99953645
2022-12-07,2022,341,-2.886886281648385,-54.95882400389671,294.32544,726893_9680705,726893.5363131408,9680705.99953645
2022-12-07,2022,341,-2.886850404469149,-54.93904097269839,298.60693,729093_9680705,729093.5363131408,9680705.99953645
2022-12-07,2022,341,-2.8868141818470625,-54.919258189579494,299.3914,731293_9680705,731293.5363131408,9680705.99953645
2022-12-07,2022,341,-2.8867776138037153,-54.89947565691707,299.08707,733493_9680705,733493.5363131408,9680705.99953645
2022-12-07,2022,341,-2.886740700360904,-54.879693377088046,299.02548,735693_9680705,735693.5363131408,9680705.99953645
2022-12-07,2022,341,-2.886703441540631,-54.85991135246918,297.6653,737893_9680705,737893.5363131408,9680705.99953645
2022-12-07,2022,341,-2.886665837365102,-54.84012958543712,297.62906,740093_9680705,740093.5363131408,9680705.99953645
2022-12-07,2022,341,-2.872310408093545,-55.21604826484339,295.62738,698293_9682365,698293.5363131408,9682365.99953645
2022-12-07,2022,341,-2.8722791869706317,-55.196262483758716,301.74948,700493_9682365,700493.5363131408,9682365.99953645
2022-12-07,2022,341,-2.8720510108475805,-55.05776822957595,300.68198,715893_9682365,715893.5363131408,9682365.99953645
2022-12-07,2022,341,-2.8720170390257005,-55.037984252291345,300.0395,718093_9682365,718093.5363131408,9682365.99953645
2022-12-07,2022,341,-2.8719827234554414,-55.01820051118325,299.4126,720293_9682365,720293.5363131408,9682365.99953645
2022-12-07,2022,341,-2.8719480641572606,-54.99841700862932,295.37604,722493_9682365,722493.5363131408,9682365.99953645
2022-12-07,2022,341,-2.87191306115182,-54.978633747007045,295.04868,724693_9682365,724693.5363131408,9682365.99953645
2022-12-07,2022,341,-2.8718777144599845,-54.9588507286938,296.0313,726893_9682365,726893.5363131408,9682365.99953645
2022-12-07,2022,341,-2.8718420241028246,-54.93906795606678,298.59662,729093_9682365,729093.5363131408,9682365.99953645
2022-12-07,2022,341,-2.8718059901016155,-54.91928543150307,298.93463,731293_9682365,731293.5363131408,9682365.99953645
2022-12-07,2022,341,-2.871769612477835,-54.89950315737957,299.13504,733493_9682365,733493.5363131408,9682365.99953645
2022-12-07,2022,341,-2.871695826449496,-54.859939369960145,298.15347,737893_9682365,737893.5363131408,9682365.99953645
2022-12-07,2022,341,-2.8572995718168386,-55.21607150453993,296.5852,698293_9684025,698293.5363131408,9684025.99953645
2022-12-07,2022,341,-2.857268514117723,-55.19628598086757,299.37042,700493_9684025,700493.5363131408,9684025.99953645
2022-12-07,2022,341,-2.8570077383592487,-55.03800980818073,299.46173,718093_9684025,718093.5363131408,9684025.99953645
2022-12-07,2022,341,-2.8569736024102688,-55.01822632435315,299.3208,720293_9684025,720293.5363131408,9684025.99953645
2022-12-07,2022,341,-2.856939124532564,-54.998443079064316,298.43625,722493_9684025,722493.5363131408,9684025.99953645
2022-12-07,2022,341,-2.856904304746689,-54.97866007469158,296.87732,724693_9684025,724693.5363131408,9684025.99953645
2022-12-07,2022,341,-2.8568691430733995,-54.95887731361215,295.43637,726893_9684025,726893.5363131408,9684025.99953645
2022-12-07,2022,341,-2.8568336395336535,-54.93909479820308,298.43332,729093_9684025,729093.5363131408,9684025.99953645
2022-12-07,2022,341,-2.856797794148615,-54.91931253084129,298.61874,731293_9684025,731293.5363131408,9684025.99953645
2022-12-07,2022,341,-2.8567616069396506,-54.89953051390354,298.83844,733493_9684025,733493.5363131408,9684025.99953645
2022-12-07,2022,341,-2.8567250779283286,-54.87974874976645,298.67786,735693_9684025,735693.5363131408,9684025.99953645
2022-12-07,2022,341,-2.8422887314200556,-55.216094621966626,296.13504,698293_9685685,698293.5363131408,9685685.99953645
2022-12-07,2022,341,-2.8422578371406786,-55.196309354352294,297.1718,700493_9685685,700493.5363131408,9685685.99953645
2022-12-07,2022,341,-2.841998433534592,-55.038035229614344,299.69363,718093_9685685,718093.5363131408,9685685.99953645
2022-12-07,2022,341,-2.8419644772024317,-55.01825200171367,299.13217,720293_9685685,720293.5363131408,9685685.99953645
2022-12-07,2022,341,-2.8419301807407007,-54.99846901233642,298.4961,722493_9685685,722493.5363131408,9685685.99953645
2022-12-07,2022,341,-2.8418955441698426,-54.97868626385978,297.5343,724693_9685685,724693.5363131408,9685685.99953645
2022-12-07,2022,341,-2.841860567510505,-54.95890375866082,298.44534,726893_9685685,726893.5363131408,9685685.99953645
2022-12-07,2022,341,-2.841825250783537,-54.93912149911642,298.8904,729093_9685685,729093.5363131408,9685685.99953645
2022-12-07,2022,341,-2.841789594009989,-54.919339487603374,298.95496,731293_9685685,731293.5363131408,9685685.99953645
2022-12-07,2022,341,-2.8417535972111145,-54.899557726498266,299.55215,733493_9685685,733493.5363131408,9685685.99953645
2022-12-07,2022,341,-2.8417172604083683,-54.879776218177575,298.86414,735693_9685685,735693.5363131408,9685685.99953645
2022-12-07,2022,341,-2.841643566878092,-54.8402139693945,298.40094,740093_9685685,740093.5363131408,9685685.99953645
2022-12-07,2022,341,-2.8272778869247785,-55.216117617131324,296.9568,698293_9687345,698293.5363131408,9687345.99953645
2022-12-07,2022,341,-2.8269891245735153,-55.03806051660081,300.31497,718093_9687345,718093.5363131408,9687345.99953645
2022-12-07,2022,341,-2.8269553478537395,-55.018277543273534,299.71503,720293_9687345,720293.5363131408,9687345.99953645
2022-12-07,2022,341,-2.8269212328035023,-54.99849480845443,296.31763,722493_9687345,722493.5363131408,9687345.99953645
2022-12-07,2022,341,-2.8268867794431376,-54.97871231452054,296.6,724693_9687345,724693.5363131408,9687345.99953645
2022-12-07,2022,341,-2.826851987793185,-54.958930063848776,299.21967,726893_9687345,726893.5363131408,9687345.99953645
2022-12-07,2022,341,-2.8268168578743813,-54.939148058815874,299.5358,729093_9687345,729093.5363131408,9687345.99953645
2022-12-07,2022,341,-2.8267813897076657,-54.91936630179846,299.20786,731293_9687345,731293.5363131408,9687345.99953645
2022-12-07,2022,341,-2.8267455833141804,-54.89958479517299,299.75375,733493_9687345,733493.5363131408,9687345.99953645
2022-12-07,2022,341,-2.826709438715265,-54.87980354131577,299.1102,735693_9687345,735693.5363131408,9687345.99953645
2022-12-07,2022,341,-2.826672955932463,-54.86002254260297,298.07724,737893_9687345,737893.5363131408,9687345.99953645
2022-12-07,2022,341,-2.8265989759023697,-54.82046132011445,297.9419,742293_9687345,742293.5363131408,9687345.99953645
2022-12-07,2022,341,-2.812267038352589,-55.21614049004185,298.4711,698293_9689005,698293.5363131408,9689005.99953645
2022-12-07,2022,341,-2.8122364709006007,-55.196355730481024,299.45844,700493_9689005,700493.5363131408,9689005.99953645
2022-12-07,2022,341,-2.8119462143859995,-55.01830294904142,300.18848,720293_9689005,720293.5363131408,9689005.99953645
2022-12-07,2022,341,-2.811912280742798,-54.99852046742712,297.19998,722493_9689005,722493.5363131408,9689005.99953645
2022-12-07,2022,341,-2.811878010588428,-54.978738226682715,295.41583,724693_9689005,724693.5363131408,9689005.99953645
2022-12-07,2022,341,-2.8118434039433153,-54.95895622918496,298.99274,726893_9689005,726893.5363131408,9689005.99953645
2022-12-07,2022,341,-2.8118084608280887,-54.93917447731047,299.4843,729093_9689005,729093.5363131408,9689005.99953645
2022-12-07,2022,341,-2.8117731812635753,-54.919392973435684,298.7734,731293_9689005,731293.5363131408,9689005.99953645
2022-12-07,2022,341,-2.811737565270802,-54.89961171993693,298.94223,733493_9689005,733493.5363131408,9689005.99953645
2022-12-07,2022,341,-2.8117016128709986,-54.87983071919035,298.73962,735693_9689005,735693.5363131408,9689005.99953645
2022-12-07,2022,341,-2.8116653240855913,-54.860049973571954,298.2476,737893_9689005,737893.5363131408,9689005.99953645
2022-12-07,2022,341,-2.8114018856326712,-54.721592097384594,299.57794,753293_9689005,753293.5363131408,9689005.99953645
2022-12-07,2022,341,-2.7972561857250717,-55.21616324070599,300.97128,698293_9690665,698293.5363131408,9690665.99953645
2022-12-07,2022,341,-2.797225781680776,-55.19637873314082,301.61478,700493_9690665,700493.5363131408,9690665.99953645
2022-12-07,2022,341,-2.79693707682102,-55.01832821902596,300.59686,720293_9690665,720293.5363131408,9690665.99953645
2022-12-07,2022,341,-2.7969033245804242,-54.998545989263214,299.92737,722493_9690665,722493.5363131408,9690665.99953645
2022-12-07,2022,341,-2.796869237627571,-54.97876400035512,299.28754,724693_9690665,724693.5363131408,9690665.99953645
2022-12-07,2022,341,-2.7968348159827796,-54.9589822546783,298.2403,726893_9690665,726893.5363131408,9690665.99953645
2022-12-07,2022,341,-2.7968000596665656,-54.93920075460919,299.25516,729093_9690665,729093.5363131408,9690665.99953645
2022-12-07,2022,341,-2.7967649686996463,-54.91941950252411,298.8849,731293_9690665,731293.5363131408,9690665.99953645
2022-12-07,2022,341,-2.796729543102937,-54.89963850079922,297.8,733493_9690665,733493.5363131408,9690665.99953645
2022-12-07,2022,341,-2.7966937828975493,-54.879857751810526,295.35083,735693_9690665,735693.5363131408,9690665.99953645
2022-12-07,2022,341,-2.7966576881047978,-54.86007725793388,296.87823,737893_9690665,737893.5363131408,9690665.99953645
2022-12-07,2022,341,-2.7965099634933486,-54.78095788105962,299.2624,746693_9690665,746693.5363131408,9690665.99953645
2022-12-07,2022,341,-2.7963956579413005,-54.72162114347443,298.823,753293_9690665,753293.5363131408,9690665.99953645
2022-12-07,2022,341,-2.7822453290638114,-55.21618586913146,302.30383,698293_9692325,698293.5363131408,9692325.99953645
2022-12-07,2022,341,-2.782215088423237,-55.196401612207985,301.13394,700493_9692325,700493.5363131408,9692325.99953645
2022-12-07,2022,341,-2.7819279351806108,-55.01835335323576,300.73987,720293_9692325,720293.5363131408,9692325.99953645
2022-12-07,2022,341,-2.7818943643382124,-54.99857137397138,299.96484,722493_9692325,722493.5363131408,9692325.99953645
2022-12-07,2022,341,-2.7818604605824255,-54.978789635546505,297.87106,724693_9692325,724693.5363131408,9692325.99953645
2022-12-07,2022,341,-2.781826223933459,-54.959008140337595,297.45743,726893_9692325,726893.5363131408,9692325.99953645
2022-12-07,2022,341,-2.78179165441172,-54.93922689072095,296.25574,729093_9692325,729093.5363131408,9692325.99953645
2022-12-07,2022,341,-2.781756752037812,-54.91944588907274,297.38638,731293_9692325,731293.5363131408,9692325.99953645
2022-12-07,2022,341,-2.7817215168325387,-54.899665137768956,297.44864,733493_9692325,733493.5363131408,9692325.99953645
2022-12-07,2022,341,-2.781685948816899,-54.87988463918548,296.05783,735693_9692325,735693.5363131408,9692325.99953645
2022-12-07,2022,341,-2.7816138144395075,-54.840324409682104,299.41766,740093_9692325,740093.5363131408,9692325.99953645
2022-12-07,2022,341,-2.781540349077592,-54.800765219566415,300.76242,744493_9692325,744493.5363131408,9692325.99953645
2022-12-07,2022,341,-2.7815031173320373,-54.78098602021697,299.22284,746693_9692325,746693.5363131408,9692325.99953645
2022-12-07,2022,341,-2.7814655529062664,-54.761207087839765,298.92038,748893_9692325,748893.5363131408,9692325.99953645
2022-12-07,2022,341,-2.7814276558226636,-54.741428424809534,299.31763,751093_9692325,751093.5363131408,9692325.99953645
2022-12-07,2022,341,-2.7672043911495883,-55.19642436769032,299.74908,700493_9693985,700493.5363131408,9693985.99953645
2022-12-07,2022,341,-2.7671739826040556,-55.17664057710836,301.28903,702693_9693985,702693.5363131408,9693985.99953645
2022-12-07,2022,341,-2.7669187894865845,-55.01837835167935,300.78006,720293_9693985,720293.5363131408,9693985.99953645
2022-12-07,2022,341,-2.766885400037998,-54.998596621560246,298.50885,722493_9693985,722493.5363131408,9693985.99953645
2022-12-07,2022,341,-2.7668516794748497,-54.97881513226559,293.75897,724693_9693985,724693.5363131408,9693985.99953645
2022-12-07,2022,341,-2.766817627817238,-54.95903388617166,297.70853,726893_9693985,726893.5363131408,9693985.99953645
2022-12-07,2022,341,-2.7667832450854584,-54.939252885654646,297.41742,729093_9693985,729093.5363131408,9693985.99953645
2022-12-07,2022,341,-2.7667485313000046,-54.91947213309054,296.52173,731293_9693985,731293.5363131408,9693985.99953645
2022-12-07,2022,341,-2.766713486481567,-54.89969163085521,294.24014,733493_9693985,733493.5363131408,9693985.99953645
2022-12-07,2022,341,-2.7664589056081264,-54.761235323954104,299.8046,748893_9693985,748893.5363131408,9693985.99953645
2022-12-07,2022,341,-2.766421213294222,-54.741456909861675,299.06424,751093_9693985,751093.5363131408,9693985.99953645
2022-12-07,2022,341,-2.75219368988144,-55.19644699959556,301.66312,700493_9695645,700493.5363131408,9695645.99953645
2022-12-07,2022,341,-2.7521634465315663,-55.17666345693413,302.25558,702693_9695645,702693.5363131408,9695645.99953645
2022-12-07,2022,341,-2.7518764317016178,-54.998621732038394,298.85876,722493_9695645,722493.5363131408,9695645.99953645
2022-12-07,2022,341,-2.7518428943267037,-54.97884049052102,296.07028,724693_9695645,724693.5363131408,9695645.99953645
2022-12-07,2022,341,-2.7518090276559994,-54.959059492189255,298.48495,726893_9695645,726893.5363131408,9695645.99953645
2022-12-07,2022,341,-2.75177483170969,-54.9392787394191,298.3091,729093_9695645,729093.5363131408,9695645.99953645
2022-12-07,2022,341,-2.751740306508158,-54.91949823458644,297.5255,731293_9695645,731293.5363131408,9695645.99953645
2022-12-07,2022,341,-2.7517054520719784,-54.89971798006697,298.33704,733493_9695645,733493.5363131408,9695645.99953645
2022-12-07,2022,341,-2.751670268421925,-54.879937978236256,296.1195,735693_9695645,735693.5363131408,9695645.99953645
2022-12-07,2022,341,-2.7514147666690083,-54.74148524022182,299.6904,751093_9695645,751093.5363131408,9695645.99953645
2022-12-07,2022,341,-2.737182984640402,-55.19646950793139,302.36124,700493_9697305,700493.5363131408,9697305.99953645
2022-12-07,2022,341,-2.7371529064822346,-55.176686211836866,302.05673,702693_9697305,702693.5363131408,9697305.99953645
2022-12-07,2022,341,-2.7368674593509073,-54.99864670541436,299.4759,722493_9697305,722493.5363131408,9697305.99953645
2022-12-07,2022,341,-2.736834105159847,-54.978865710321436,298.84903,724693_9697305,724693.5363131408,9697305.99953645
2022-12-07,2022,341,-2.7368004234716277,-54.95908495839907,297.7607,726893_9697305,726893.5363131408,9697305.99953645
2022-12-07,2022,341,-2.736766414306324,-54.939304452023116,298.36423,729093_9697305,729093.5363131408,9697305.99953645
2022-12-07,2022,341,-2.7366974136257336,-54.899744185413184,299.79443,733493_9697305,733493.5363131408,9697305.99953645
2022-12-07,2022,341,-2.7366624221515696,-54.8799644299302,295.40973,735693_9697305,735693.5363131408,9697305.99953645
2022-12-07,2022,341,-2.7365914570397716,-54.84040568648449,299.7068,740093_9697305,740093.5363131408,9697305.99953645
2022-12-07,2022,341,-2.736408315969189,-54.74151341589959,300.06033,751093_9697305,751093.5363131408,9697305.99953645
2022-12-07,2022,341,-2.722142362477695,-55.17670884182431,300.23257,702693_9698965,702693.5363131408,9698965.99953645
2022-12-07,2022,341,-2.721858483007704,-54.99867154169663,299.22516,722493_9698965,722493.5363131408,9698965.99953645
2022-12-07,2022,341,-2.721757992897271,-54.939330023475414,296.36798,729093_9698965,729093.5363131408,9698965.99953645
2022-12-07,2022,341,-2.721723844850081,-54.91955001004795,299.01938,731293_9698965,731293.5363131408,9698965.99953645
2022-12-07,2022,341,-2.7216545718619503,-54.87999073641517,299.20508,735693_9698965,735693.5363131408,9698965.99953645
2022-12-07,2022,341,-2.7071318145395766,-55.17673134690415,301.23898,702693_9700625,702693.5363131408,9700625.99953645
2022-12-07,2022,341,-2.706715608027723,-54.919575684031145,297.0384,731293_9700625,731293.5363131408,9700625.99953645
2022-12-07,2022,341,-2.706646717575051,-54.880016897700116,299.40662,735693_9700625,735693.5363131408,9700625.99953645
2022-12-07,2022,341,-2.7066117866401536,-54.86023788587273,299.36133,737893_9700625,737893.5363131408,9700625.99953645
2022-12-07,2022,341,-2.70646882533143,-54.7811244362281,299.71344,746693_9700625,746693.5363131408,9700625.99953645
2022-12-07,2022,341,-2.6918077137656433,-54.97894053907801,298.4753,724693_9702285,724693.5363131408,9702285.99953645
2022-12-07,2022,341,-2.691707367239067,-54.91960121552762,300.92767,731293_9702285,731293.5363131408,9702285.99953645
2022-12-07,2022,341,-2.691425608182459,-54.76137420461392,300.5658,748893_9702285,748893.5363131408,9702285.99953645
2022-12-07,2022,341,-2.676798908742575,-54.97896520514357,294.78735,724693_9703945,724693.5363131408,9703945.99953645
2022-12-07,2022,341,-2.6166989327153303,-54.93950507211733,294.45297,729093_9710585,729093.5363131408,9710585.99953645
2022-12-07,2022,341,-2.616666104569187,-54.919726736011114,297.21573,731293_9710585,731293.5363131408,9710585.99953645
2022-12-07,2022,341,-2.616632963371544,-54.89994865008174,300.82083,733493_9710585,733493.5363131408,9710585.99953645
2022-12-07,2022,341,-2.616565741900934,-54.86039323825045,300.6731,737893_9710585,737893.5363131408,9710585.99953645
2022-12-07,2022,341,-2.6017228083828257,-54.959307864349455,296.0921,726893_9712245,726893.5363131408,9712245.99953645
2022-12-07,2022,341,-2.6016904800496663,-54.93952951466468,296.55655,729093_9712245,729093.5363131408,9712245.99953645
2022-12-07,2022,341,-2.601657840443476,-54.91975141276773,296.4592,731293_9712245,731293.5363131408,9712245.99953645
2022-12-07,2022,341,-2.601624889583705,-54.8999735610329,300.21716,733493_9712245,733493.5363131408,9712245.99953645
2022-12-07,2022,341,-2.601591627489989,-54.880195961834325,302.1129,735693_9712245,735693.5363131408,9712245.99953645
2022-12-11,2022,345,-3.1121652664016954,-55.03755706484469,294.12915,718093_9655805,718093.5363131408,9655805.99953645
2022-12-11,2022,345,-3.112128076265289,-55.01776902308626,294.14816,720293_9655805,720293.5363131408,9655805.99953645
2022-12-11,2022,345,-3.111857315983076,-54.87925955078243,293.58603,735693_9655805,735693.5363131408,9655805.99953645
2022-12-11,2022,345,-3.097228943857183,-55.07716100572078,294.7298,713693_9657465,713693.5363131408,9657465.99953645
2022-12-11,2022,345,-3.0971926749253678,-55.05737277246264,294.23395,715893_9657465,715893.5363131408,9657465.99953645
2022-12-11,2022,345,-3.0971560352282492,-55.03758477323941,293.7969,718093_9657465,718093.5363131408,9657465.99953645
2022-12-11,2022,345,-3.0971190247876756,-55.01779701043126,293.34744,720293_9657465,720293.5363131408,9657465.99953645
2022-12-11,2022,345,-3.0970816436257174,-54.99800948641824,293.90192,722493_9657465,722493.5363131408,9657465.99953645
2022-12-11,2022,345,-3.0970438917646623,-54.97822220358026,293.6708,724693_9657465,724693.5363131408,9657465.99953645
2022-12-11,2022,345,-3.0968495727685044,-54.879289490301986,293.39435,735693_9657465,735693.5363131408,9657465.99953645
2022-12-11,2022,345,-3.0968095971932916,-54.85950370448382,293.21085,737893_9657465,737893.5363131408,9657465.99953645
2022-12-11,2022,345,-3.0967692510811773,-54.839718176495836,293.2325,740093_9657465,740093.5363131408,9657465.99953645
2022-12-11,2022,345,-3.082219354195249,-55.07718802427547,294.32306,713693_9659125,713693.5363131408,9659125.99953645
2022-12-11,2022,345,-3.0821832613543223,-55.05740006864534,293.84723,715893_9659125,715893.5363131408,9659125.99953645
2022-12-11,2022,345,-3.0821467995482,-55.03761234703381,293.8147,718093_9659125,718093.5363131408,9659125.99953645
2022-12-11,2022,345,-3.082109968798623,-55.0178248618209,293.37457,720293_9659125,720293.5363131408,9659125.99953645
2022-12-11,2022,345,-3.0820727691275547,-54.99803761538648,293.48193,722493_9659125,722493.5363131408,9659125.99953645
2022-12-11,2022,345,-3.082035200557174,-54.97825061011029,293.14716,724693_9659125,724693.5363131408,9659125.99953645
2022-12-11,2022,345,-3.0819972631098826,-54.958463848371906,292.73242,726893_9659125,726893.5363131408,9659125.99953645
2022-12-11,2022,345,-3.0818418250072845,-54.879319284383165,293.43542,735693_9659125,735693.5363131408,9659125.99953645
2022-12-11,2022,345,-3.0818020435191142,-54.859533776022516,293.2758,737893_9659125,737893.5363131408,9659125.99953645
2022-12-11,2022,345,-3.0817618932930384,-54.839748525474086,293.0455,740093_9659125,740093.5363131408,9659125.99953645
2022-12-11,2022,345,-3.08172137435299,-54.81996353511641,293.08057,742293_9659125,742293.5363131408,9659125.99953645
2022-12-11,2022,345,-3.067280491986612,-55.116790962150866,296.28348,709293_9660785,709293.5363131408,9660785.99953645
2022-12-11,2022,345,-3.0672453096261636,-55.09700282192901,294.25504,711493_9660785,711493.5363131408,9660785.99953645
2022-12-11,2022,345,-3.0671738433032067,-55.05742723159216,293.54327,715893_9660785,715893.5363131408,9660785.99953645
2022-12-11,2022,345,-3.067137559383314,-55.03763978623729,293.42603,718093_9660785,718093.5363131408,9660785.99953645
2022-12-11,2022,345,-3.067100908319921,-55.017852577264655,293.14737,720293_9660785,720293.5363131408,9660785.99953645
2022-12-11,2022,345,-3.0670638901348806,-54.99806560705396,292.94995,722493_9660785,722493.5363131408,9660785.99953645
2022-12-11,2022,345,-3.067026504850266,-54.97827887798476,292.77838,724693_9660785,724693.5363131408,9660785.99953645
2022-12-11,2022,345,-3.066834072721379,-54.87934893303611,293.57565,735693_9660785,735693.5363131408,9660785.99953645
2022-12-11,2022,345,-3.066794485315055,-54.859563700778686,293.73865,737893_9660785,737893.5363131408,9660785.99953645
2022-12-11,2022,345,-3.0667545309697712,-54.83977872631562,293.0132,740093_9660785,740093.5363131408,9660785.99953645
2022-12-11,2022,345,-3.0667142097093447,-54.81999401202526,293.32196,742293_9660785,742293.5363131408,9660785.99953645
2022-12-11,2022,345,-3.066673521557812,-54.800209560285836,293.01163,744493_9660785,744493.5363131408,9660785.99953645
2022-12-11,2022,345,-3.052055006669513,-54.998093461430194,292.74753,722493_9662445,722493.5363131408,9662445.99953645
2022-12-11,2022,345,-3.051707040547319,-54.82002433945367,293.00943,742293_9662445,742293.5363131408,9662445.99953645
